,GeoArea_FIPS	GeoArea_Name	Date	Published_Value
37083	Halifax, NC	02-01-20	39123381.12
37083	Halifax, NC	03-01-19	54592563.7
37083	Halifax, NC	04-01-19	47464187.44
37083	Halifax, NC	05-01-19	44343776.25
37083	Halifax, NC	06-01-19	46563121.95
37083	Halifax, NC	07-01-19	46651966.37
37083	Halifax, NC	08-01-19	44313969.53
37083	Halifax, NC	09-01-19	45534497.55
37083	Halifax, NC	10-01-18	46812033.28
37083	Halifax, NC	10-01-19	45252576.81
37083	Halifax, NC	11-01-18	44858045.61
37083	Halifax, NC	11-01-19	43319398.8
37083	Halifax, NC	12-01-18	56438978.76
37083	Halifax, NC	12-01-19	41773877.23
37085	Harnett, NC	01-01-19	86050063.23
37085	Harnett, NC	01-01-20	94939766.99
37085	Harnett, NC	02-01-19	74818175.94
37085	Harnett, NC	02-01-20	83764674.46
37085	Harnett, NC	03-01-19	69935055.45
37085	Harnett, NC	04-01-19	87245447.0
37085	Harnett, NC	05-01-19	84012243.82
37085	Harnett, NC	06-01-19	85689466.21
37085	Harnett, NC	07-01-19	85646233.11
37085	Harnett, NC	08-01-19	83703297.09
37085	Harnett, NC	09-01-19	88574196.51
37085	Harnett, NC	10-01-18	75577473.01
37085	Harnett, NC	10-01-19	82444472.77
37085	Harnett, NC	11-01-18	79241693.6
37085	Harnett, NC	11-01-19	86939517.58
37085	Harnett, NC	12-01-18	81256068.34
37085	Harnett, NC	12-01-19	83477248.34
37087	Haywood, NC	01-01-19	71151782.83
37087	Haywood, NC	01-01-20	77290007.19
37087	Haywood, NC	02-01-19	55168597.0
37087	Haywood, NC	02-01-20	61877664.48
37087	Haywood, NC	03-01-19	52316217.1
37087	Haywood, NC	04-01-19	66671120.48
37087	Haywood, NC	05-01-19	62694642.18
37087	Haywood, NC	06-01-19	67720841.99
37087	Haywood, NC	07-01-19	74175525.77
37087	Haywood, NC	08-01-19	72550353.9
37087	Haywood, NC	09-01-19	69345643.87
37087	Haywood, NC	10-01-18	66761187.28
37087	Haywood, NC	10-01-19	73522899.75
37087	Haywood, NC	11-01-18	68020087.4
37087	Haywood, NC	11-01-19	75957963.88
37087	Haywood, NC	12-01-18	65517695.22
37087	Haywood, NC	12-01-19	70321640.68
37089	Henderson, NC	01-01-19	117034534.21
37089	Henderson, NC	01-01-20	124465548.08
37089	Henderson, NC	02-01-19	95428723.92
37089	Henderson, NC	02-01-20	103485314.6
37089	Henderson, NC	03-01-19	91642701.77
37089	Henderson, NC	04-01-19	114962349.32
37089	Henderson, NC	05-01-19	119067184.24
37089	Henderson, NC	06-01-19	118080073.09
37089	Henderson, NC	07-01-19	120947580.26
37089	Henderson, NC	08-01-19	123242679.48
37089	Henderson, NC	09-01-19	124711129.17
37089	Henderson, NC	10-01-18	122603130.7
37089	Henderson, NC	10-01-19	120106081.5
37089	Henderson, NC	11-01-18	114864931.09
37089	Henderson, NC	11-01-19	123828614.47
37089	Henderson, NC	12-01-18	97003436.02
37089	Henderson, NC	12-01-19	114778725.35
37091	Hertford, NC	01-01-19	20349068.31
37091	Hertford, NC	01-01-20	23275059.12
37091	Hertford, NC	02-01-19	17316627.51
37091	Hertford, NC	02-01-20	19804338.31
37091	Hertford, NC	03-01-19	17636002.28
37091	Hertford, NC	04-01-19	20337179.92
37091	Hertford, NC	05-01-19	19212300.45
37091	Hertford, NC	06-01-19	19025797.13
37091	Hertford, NC	07-01-19	20174270.25
37091	Hertford, NC	08-01-19	18386838.68
37091	Hertford, NC	09-01-19	20419998.65
37091	Hertford, NC	10-01-18	20432890.63
37091	Hertford, NC	10-01-19	20973876.73
37091	Hertford, NC	11-01-18	19437787.72
37091	Hertford, NC	11-01-19	19783156.28
37091	Hertford, NC	12-01-18	17687308.96
37091	Hertford, NC	12-01-19	19339783.65
37093	Hoke, NC	01-01-19	20936667.0
37093	Hoke, NC	01-01-20	21682779.94
37093	Hoke, NC	02-01-19	17423865.89
37093	Hoke, NC	02-01-20	18545455.43
37093	Hoke, NC	03-01-19	16881403.14
37093	Hoke, NC	04-01-19	20286678.3
37093	Hoke, NC	05-01-19	18054927.31
37093	Hoke, NC	06-01-19	18294859.64
37093	Hoke, NC	07-01-19	18762359.51
37093	Hoke, NC	08-01-19	17982244.29
37093	Hoke, NC	09-01-19	19015364.11
37093	Hoke, NC	10-01-18	16922801.92
37093	Hoke, NC	10-01-19	18415797.63
37093	Hoke, NC	11-01-18	19008521.19
37093	Hoke, NC	11-01-19	19533969.27
37093	Hoke, NC	12-01-18	18842651.16
37093	Hoke, NC	12-01-19	18672415.39
37095	Hyde, NC	01-01-19	2974156.78
37095	Hyde, NC	01-01-20	3801776.9
37095	Hyde, NC	02-01-19	2227328.67
37095	Hyde, NC	02-01-20	2922934.22
37095	Hyde, NC	03-01-19	1980889.94
37095	Hyde, NC	04-01-19	3274855.51
37095	Hyde, NC	05-01-19	4844447.2
37095	Hyde, NC	06-01-19	6670781.9
37095	Hyde, NC	07-01-19	9551033.58
37095	Hyde, NC	08-01-19	12138047.16
37095	Hyde, NC	09-01-19	8646060.72
37095	Hyde, NC	10-01-18	5127180.13
37095	Hyde, NC	10-01-19	4417520.37
37095	Hyde, NC	11-01-18	5693933.62
37095	Hyde, NC	11-01-19	3219554.56
37095	Hyde, NC	12-01-18	3071988.08
37095	Hyde, NC	12-01-19	3245075.84
37097	Iredell, NC	01-01-19	225546305.22
37097	Iredell, NC	01-01-20	260838972.49
37097	Iredell, NC	02-01-19	189742842.47
37097	Iredell, NC	02-01-20	209738900.75
37097	Iredell, NC	03-01-19	192978607.91
37097	Iredell, NC	04-01-19	239728766.44
37097	Iredell, NC	05-01-19	222442244.83
37097	Iredell, NC	06-01-19	226039228.2
37097	Iredell, NC	07-01-19	239196719.39
37097	Iredell, NC	08-01-19	226259671.76
37097	Iredell, NC	09-01-19	217625791.68
37097	Iredell, NC	10-01-18	205835895.48
37097	Iredell, NC	10-01-19	225396651.35
37097	Iredell, NC	11-01-18	205106722.97
37097	Iredell, NC	11-01-19	224448413.84
37097	Iredell, NC	12-01-18	208639228.15
37097	Iredell, NC	12-01-19	231989355.36
37099	Jackson, NC	01-01-19	46715211.48
37099	Jackson, NC	01-01-20	54736828.19
37099	Jackson, NC	02-01-19	37405288.54
37099	Jackson, NC	02-01-20	44265955.52
37099	Jackson, NC	03-01-19	38484225.57
37099	Jackson, NC	04-01-19	47659956.46
37099	Jackson, NC	05-01-19	46949834.71
37099	Jackson, NC	06-01-19	51972542.21
37099	Jackson, NC	07-01-19	59508987.19
37099	Jackson, NC	08-01-19	57782287.83
37099	Jackson, NC	09-01-19	58006491.68
37099	Jackson, NC	10-01-18	51116190.83
37099	Jackson, NC	10-01-19	57914933.13
37099	Jackson, NC	11-01-18	50770279.26
37099	Jackson, NC	11-01-19	55133015.04
37099	Jackson, NC	12-01-18	47284623.72
37099	Jackson, NC	12-01-19	51805342.03
37101	Johnston, NC	01-01-19	206819956.84
37101	Johnston, NC	01-01-20	201449293.07
37101	Johnston, NC	02-01-19	155139394.56
37101	Johnston, NC	02-01-20	155974183.28
37101	Johnston, NC	03-01-19	149725254.23
37101	Johnston, NC	04-01-19	186503010.43
37101	Johnston, NC	05-01-19	170951943.04
37101	Johnston, NC	06-01-19	171044509.3
37101	Johnston, NC	07-01-19	177162925.79
37101	Johnston, NC	08-01-19	168787896.95
37101	Johnston, NC	09-01-19	177080706.62
37101	Johnston, NC	10-01-18	163479679.94
37101	Johnston, NC	10-01-19	172463476.15
37101	Johnston, NC	11-01-18	172711740.6
37101	Johnston, NC	11-01-19	173767477.64
37101	Johnston, NC	12-01-18	183205712.75
37101	Johnston, NC	12-01-19	177513598.75
37103	Jones, NC	01-01-19	4971986.91
37103	Jones, NC	01-01-20	4554471.51
37103	Jones, NC	02-01-19	4770239.34
37103	Jones, NC	02-01-20	4135092.68
37103	Jones, NC	03-01-19	4854805.17
37103	Jones, NC	04-01-19	6839734.53
37103	Jones, NC	05-01-19	5162236.04
37103	Jones, NC	06-01-19	4625686.4
37103	Jones, NC	07-01-19	5946636.39
37103	Jones, NC	08-01-19	4170244.81
37103	Jones, NC	09-01-19	4215095.36
37103	Jones, NC	10-01-18	2702624.77
37103	Jones, NC	10-01-19	4165121.03
37103	Jones, NC	11-01-18	4154929.7
37103	Jones, NC	11-01-19	4468663.02
37103	Jones, NC	12-01-18	5104670.52
37103	Jones, NC	12-01-19	3648123.42
37105	Lee, NC	01-01-19	81111016.38
37105	Lee, NC	01-01-20	84446230.95
37105	Lee, NC	02-01-19	62743105.55
37105	Lee, NC	02-01-20	65110226.51
37105	Lee, NC	03-01-19	60408861.44
37105	Lee, NC	04-01-19	79751084.2
37105	Lee, NC	05-01-19	74780643.28
37105	Lee, NC	06-01-19	76254619.85
37105	Lee, NC	07-01-19	78239934.87
37105	Lee, NC	08-01-19	63411375.08
37105	Lee, NC	09-01-19	74127656.34
37105	Lee, NC	10-01-18	68643128.79
37105	Lee, NC	10-01-19	70962095.79
37105	Lee, NC	11-01-18	68920040.5
37105	Lee, NC	11-01-19	70854115.33
37105	Lee, NC	12-01-18	73183958.79
37105	Lee, NC	12-01-19	68699639.98
37107	Lenoir, NC	01-01-19	56608786.93
37107	Lenoir, NC	01-01-20	54933012.9
37107	Lenoir, NC	02-01-19	44287124.53
37107	Lenoir, NC	02-01-20	47361551.61
37107	Lenoir, NC	03-01-19	47725897.17
37107	Lenoir, NC	04-01-19	55488040.81
37107	Lenoir, NC	05-01-19	52178783.38
37107	Lenoir, NC	06-01-19	53114607.92
37107	Lenoir, NC	07-01-19	51769325.83
37107	Lenoir, NC	08-01-19	48690337.52
37107	Lenoir, NC	09-01-19	50073780.32
37107	Lenoir, NC	10-01-18	43586852.36
37107	Lenoir, NC	10-01-19	49013399.51
37107	Lenoir, NC	11-01-18	51152262.82
37107	Lenoir, NC	11-01-19	52051041.85
37107	Lenoir, NC	12-01-18	51704713.65
37107	Lenoir, NC	12-01-19	50878162.77
37109	Lincoln, NC	01-01-19	81871225.79
37109	Lincoln, NC	01-01-20	93573306.32
37109	Lincoln, NC	02-01-19	65654882.84
37109	Lincoln, NC	02-01-20	74410677.7
37109	Lincoln, NC	03-01-19	68525966.13
37109	Lincoln, NC	04-01-19	87492257.95
37109	Lincoln, NC	05-01-19	87017420.45
37109	Lincoln, NC	06-01-19	87432763.68
37109	Lincoln, NC	07-01-19	89026980.14
37109	Lincoln, NC	08-01-19	80760506.77
37109	Lincoln, NC	09-01-19	83786886.98
37109	Lincoln, NC	10-01-18	68858754.58
37109	Lincoln, NC	10-01-19	83309679.99
37109	Lincoln, NC	11-01-18	75293467.64
37109	Lincoln, NC	11-01-19	81306339.08
37109	Lincoln, NC	12-01-18	79757906.11
37109	Lincoln, NC	12-01-19	83673109.06
37111	McDowell, NC	01-01-19	33021715.7
37111	McDowell, NC	01-01-20	39595562.15
37111	McDowell, NC	02-01-19	29443603.77
37111	McDowell, NC	02-01-20	30896435.51
37111	McDowell, NC	03-01-19	28471709.62
37111	McDowell, NC	04-01-19	35298949.26
37111	McDowell, NC	05-01-19	36008813.81
37111	McDowell, NC	06-01-19	37663848.98
37111	McDowell, NC	07-01-19	36773482.53
37111	McDowell, NC	08-01-19	34245026.71
37111	McDowell, NC	09-01-19	34585264.6
37111	McDowell, NC	10-01-18	32223905.61
37111	McDowell, NC	10-01-19	35803723.24
37111	McDowell, NC	11-01-18	32186723.19
37111	McDowell, NC	11-01-19	36615761.85
37111	McDowell, NC	12-01-18	30972379.18
37111	McDowell, NC	12-01-19	34476948.15
37113	Macon, NC	01-01-19	44010876.78
37113	Macon, NC	01-01-20	49690082.88
37113	Macon, NC	02-01-19	34341544.48
37113	Macon, NC	02-01-20	38407412.32
37113	Macon, NC	03-01-19	33200251.98
37113	Macon, NC	04-01-19	43299300.66
37113	Macon, NC	05-01-19	47640193.27
37113	Macon, NC	06-01-19	50526628.52
37113	Macon, NC	07-01-19	55114495.89
37113	Macon, NC	08-01-19	57908399.65
37113	Macon, NC	09-01-19	55577770.6
37113	Macon, NC	10-01-18	50212098.7
37113	Macon, NC	10-01-19	53823308.18
37113	Macon, NC	11-01-18	50224550.62
37113	Macon, NC	11-01-19	54430493.16
37113	Macon, NC	12-01-18	45185429.38
37113	Macon, NC	12-01-19	48051323.92
37115	Madison, NC	01-01-19	10885363.99
37115	Madison, NC	01-01-20	13363959.94
37115	Madison, NC	02-01-19	9382500.24
37115	Madison, NC	02-01-20	9450882.79
37115	Madison, NC	03-01-19	8047035.48
37115	Madison, NC	04-01-19	10476774.07
37115	Madison, NC	05-01-19	9838423.11
37115	Madison, NC	06-01-19	9828293.54
37115	Madison, NC	07-01-19	11575101.3
37115	Madison, NC	08-01-19	11108923.35
37115	Madison, NC	09-01-19	10487157.36
37115	Madison, NC	10-01-18	11279155.75
37115	Madison, NC	10-01-19	14186880.42
37115	Madison, NC	11-01-18	10332979.69
37115	Madison, NC	11-01-19	11292090.58
37115	Madison, NC	12-01-18	9436102.18
37115	Madison, NC	12-01-19	10506999.76
37117	Martin, NC	01-01-19	19402066.63
37117	Martin, NC	01-01-20	20324544.54
37117	Martin, NC	02-01-19	15595705.82
37117	Martin, NC	02-01-20	15682199.17
37117	Martin, NC	03-01-19	16011517.3
37117	Martin, NC	04-01-19	19806811.63
37117	Martin, NC	05-01-19	17662261.36
37117	Martin, NC	06-01-19	17236291.6
37117	Martin, NC	07-01-19	17958772.1
37117	Martin, NC	08-01-19	17067236.25
37117	Martin, NC	09-01-19	17697293.85
37117	Martin, NC	10-01-18	16978292.06
37117	Martin, NC	10-01-19	17537086.5
37117	Martin, NC	11-01-18	17577973.97
37117	Martin, NC	11-01-19	18238822.59
37117	Martin, NC	12-01-18	18798294.49
37117	Martin, NC	12-01-19	18130051.36
37119	Mecklenburg, NC	01-01-19	2231825165.31
37119	Mecklenburg, NC	01-01-20	2459747812.53
37119	Mecklenburg, NC	02-01-19	1784589155.97
37119	Mecklenburg, NC	02-01-20	1933429774.83
37119	Mecklenburg, NC	03-01-19	1759968041.2
37119	Mecklenburg, NC	04-01-19	2134563311.46
37119	Mecklenburg, NC	05-01-19	2057750083.5
37119	Mecklenburg, NC	06-01-19	2062309781.45
37119	Mecklenburg, NC	07-01-19	2126473455.22
37119	Mecklenburg, NC	08-01-19	2039982728.64
37119	Mecklenburg, NC	09-01-19	2042778404.44
37119	Mecklenburg, NC	10-01-18	1912064093.8
37119	Mecklenburg, NC	10-01-19	2050745407.54
37119	Mecklenburg, NC	11-01-18	1985841661.67
37119	Mecklenburg, NC	11-01-19	2057824299.69
37119	Mecklenburg, NC	12-01-18	1963310886.25
37119	Mecklenburg, NC	12-01-19	2016772645.79
37121	Mitchell, NC	01-01-19	14007842.51
37121	Mitchell, NC	01-01-20	13671881.75
37121	Mitchell, NC	02-01-19	11273326.07
37121	Mitchell, NC	02-01-20	12524364.95
37121	Mitchell, NC	03-01-19	9954939.26
