GeoFIPS	GeoName	Region	TableName	LineCode	IndustryClassification	Description	Unit	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
 37145	Person, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	7421	6511	7854	11381	12181	12358	12849	16166	17779	24098	12330	14601	11414	11698	11597	13165	13963	14504	14448
 37147	Pitt, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	74379	76081	78856	103688	110363	115164	114807	131715	136531	166531	133612	155691	149605	154115	149748	162690	173032	169056	148174
 37149	Polk, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	5510	6645	7056	9109	10451	11874	15266	15166	16793	17525	14276	11388	9725	10616	10439	8748	8937	8746	8790
 37151	Randolph, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	31632	32920	32622	36976	41401	44299	58344	62689	62815	75182	51611	60512	58673	54656	53949	58658	61015	58874	65671
 37153	Richmond, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	9908	9839	9469	11301	11338	11757	10992	11925	11962	14834	13028	13720	12374	12211	10678	13001	14501	11667	11855
 37155	Robeson, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	37409	38533	40382	44396	45738	46431	49378	55138	54863	65361	54075	61063	57169	55632	53087	57191	58430	59815	62261
 37157	Rockingham, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	21323	20532	19541	25729	28765	30299	32216	40747	46108	63806	30894	37682	25464	25159	24572	29100	29775	30450	30184
 37159	Rowan, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	35597	35248	39638	47057	51284	48821	50009	56584	52216	63637	44628	48693	53460	65041	52375	57449	59383	59279	64078
 37161	Rutherford, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	12263	13108	13315	16445	17855	18256	20190	25364	19692	25497	19484	24409	23301	21955	20885	18061	17732	14851	16062
 37163	Sampson, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	11070	11212	10542	14920	14599	14518	14445	16394	18580	30045	18240	23803	16590	16168	13809	15741	16008	16061	16851
 37165	Scotland, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	8029	8252	9052	13400	14328	14360	11906	14461	16115	21803	15203	17071	14371	15043	15732	16685	14566	13628	13252
 37167	Stanly, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	15091	14600	15595	18840	19435	20763	21601	36409	39940	48213	37638	42347	43027	25961	24729	26502	26820	24992	26207
 37169	Stokes, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	5318	5329	3818	6804	7517	7478	7831	10371	12193	20026	8615	10831	7380	7065	7416	9979	10973	11164	11911
 37171	Surry, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	24035	23969	24149	31773	33252	34137	37105	39614	41849	45123	36672	39971	37343	38922	39600	42130	42138	41763	40174
 37173	Swain, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	2662	2248	2332	2567	2827	2890	3097	3678	3995	4743	3429	3505	3162	3590	3635	3929	4352	3404	3357
 37175	Transylvania, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	11977	11239	11112	13342	13775	13815	14024	16137	17808	22333	13401	16419	13531	15759	16827	15978	18450	17359	18508
 37177	Tyrrell, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	(D)	(D)	(D)	(D)	(D)	(D)	733	787	737	1074	1143	1568	1528	(D)	(D)	(D)	(D)	1342	1164
 37179	Union, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	22742	24208	25645	46768	60198	67785	68602	69132	79432	135811	84149	97046	75114	63554	67367	74062	85037	91273	98491
 37181	Vance, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	9351	10228	10527	13870	14804	15104	15546	17588	18557	25126	15777	17970	14444	14452	13804	14484	14622	15353	14097
 37183	Wake, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	885050	1004515	1008620	1087396	1075074	1229739	1345078	1414281	1536171	2181715	1551112	1686996	1803029	1947574	2201659	2417806	2659585	2949192	3198552
 37185	Warren, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	1554	1443	1639	2725	2816	2348	2427	3304	4152	6503	3085	3600	2497	2327	2140	2393	2582	3738	4402
 37187	Washington, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	2376	2225	2398	2996	3293	3373	3496	4217	4153	6993	4041	4762	3866	3641	3134	3449	3283	3558	3783
 37189	Watauga, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	20508	19410	21333	24191	24334	28224	30970	32399	31641	36007	28844	31511	28642	29841	30788	33527	37836	35339	35990
 37191	Wayne, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	51287	54793	54724	57539	54898	61787	60607	65381	71058	91898	69177	74156	65266	69330	68762	70864	77888	79667	88828
 37193	Wilkes, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	57204	38024	40977	45892	45128	47242	47788	48997	42325	41512	29889	31364	26023	25799	26322	27150	30036	30598	29743
 37195	Wilson, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	28275	34282	33657	58549	72072	86266	99185	106587	107944	141135	84759	95796	96533	105661	96265	116646	126946	125240	121020
 37197	Yadkin, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	4866	4190	6718	11478	13451	14289	15731	20481	21682	30813	15932	15755	11396	10532	9360	11458	12452	12694	13108
 37199	Yancey, NC	5.0	CAINC5N	1000.0	52	   Finance and insurance	Thousands of dollars	4726	2781	2207	2925	3167	3455	4218	4685	4416	4644	4286	5123	4674	4671	3808	4341	4646	4545	4535
